mcs6as_3MBPP1r1_pr_counts	mcs6as_3MBPP1r1gb_counts	mcs6as_3MBPP1r1term_counts	mcs6as_3MBPP1r1pr_map	mcs6as_3MBPP1r1gb_map	mcs6as_3MBPP1r1term_map	mcs6as_3MBPP1r1pr_density	mcs6as_3MBPP1r1pr_densityRPKM	mcs6as_3MBPP1r1gb_density	mcs6as_3MBPP1r1gb_densityRPKM	mcs6as_3MBPP1r1pause_index_CI_low	mcs6as_3MBPP1r1pause_index_CI_high	mcs6as_3MBPP1r1pause_index_scaled	mcs6as_3MBPP1r1pause_index_CI_low_scaled	mcs6as_3MBPP1r1pause_index_CI_high_scaled	mcs6as_3MBPP1r1_ExpPR	mcs6as_3MBPP1r1_ExpGB	mcs6as_3MBPP1r1Fexact_Pval
SPCP31B10.07	408	52	196	41	320	300	9.95121951219512	1571.65274050725	0.1625	25.6645499598764	5.82879278486027	10.5880351280785	61.2382739212007	45.493016857446	82.6383229508563	62	387	2.33053075113304e-117
SPCC962.01	8	1831	31	100	4746	300	0.08	12.6348553648622	0.385798567214496	60.9313637090781	0.00202823748981224	0.00899942764162178	0.207362097214637	0.0962601512664888	0.42711283587137	30	78	1
SPCC962.04	651	1104	193	100	469	300	6.51	1028.16135531567	2.35394456289979	371.771863614284	0.534599800207499	0.65040164436949	2.76557065217391	2.50727306297317	3.05038371209291	527	224	1.36032151897106e-15
SPCC962.05	15	229	4	100	2060	300	0.15	23.6903538091167	0.111165048543689	17.5569288747176	0.0373867868997966	0.112841942867432	1.34934497816594	0.77016781013581	2.32454402306909	11	104	1
SPCC1672.01	161	1925	36	100	5370	300	1.61	254.276464217853	0.358472998137803	56.6156810459959	0.0709698933031722	0.0985176119781384	4.49127272727273	3.81108327038035	5.29039576322603	68	193	7.5017364667989e-28
SPNCRNA.466	10	147	11	100	890	300	0.1	15.7935692060778	0.165168539325843	26.0860075650948	0.0337977388768882	0.132749136708815	0.605442176870748	0.300799876004305	1.18146731670846	15	95	1
SPNCRNA.1143	7	149	1	100	2937	300	0.07	11.0554984442545	0.0507320394960844	8.01239976746882	0.0202035926331984	0.103552454461089	1.37979865771812	0.593379515637037	3.04133558752218	5	102	1
SPNCRNA.1144	0	4	3	100	1109	300	0	0	0.0036068530207394	0.569650827991986	0.0240893601812892	1.52670069174082	0	0.267151004410497	16.9311106714057	0	100	1
SPCC1672.07	76	1182	76	100	2805	300	0.76	120.031125966191	0.421390374331551	66.5525803978038	0.0506210407254398	0.0815504699031791	1.80355329949239	1.41992019234859	2.28749068078417	52	124	0.896415342486593
SPCC1672.09	34	863	15	100	2136	300	0.34	53.6981353006645	0.404026217228464	63.8101602286758	0.0275185658480836	0.0561234245785379	0.841529548088065	0.587796566515066	1.19879634899757	38	96	1
SPNCRNA.467	4	2	7073	100	53	300	0.04	6.31742768243112	0.0377358490566038	5.95983743625578	0.317658834507675	15.6695269662331	1.06	0.168359182289068	8.30484929210356	3	101	1
SPCC1672.10	30	297	45	100	1568	300	0.3	47.3807076182334	0.189413265306122	29.9151151416142	0.0680760111773582	0.149009631779947	1.58383838383838	1.06743185526098	2.33647102630957	20	110	1
SPCC1183.01	13	882	225	100	3058	300	0.13	20.5316399679011	0.288423806409418	45.5524134720753	0.00816174674786179	0.0260509711260317	0.450725623582766	0.249586215549614	0.796638697034049	25	88	1
SPCC1183.02	22	540	52	100	815	300	0.22	34.7458522533712	0.662576687116564	104.644507623092	0.0259341450411421	0.0633888803163892	0.332037037037037	0.211363282085308	0.516619374578572	48	74	1
SPCC1183.06	9	129	87	100	1247	300	0.09	14.21421228547	0.103448275862069	16.3381750407701	0.0332278266241548	0.141277352849867	0.87	0.414350998003211	1.76172859003784	10	99	1
SPCC1183.07	110	4053	116	100	5319	300	1.1	173.729261266856	0.761985335589397	120.344681316476	0.0223497079423565	0.032929810375902	1.44359733530718	1.18878096545394	1.75153661389423	90	120	1
SPCC1183.10	0	22	43	51	1297	300	0	0	0.0169622205088666	2.67894003495537	0.00417368066078422	0.226956323474185	0	0.106142427785042	5.7718108146278	0	51	1
SPNCRNA.1147	13	211	731	100	1149	300	0.13	20.5316399679011	0.183637946040035	29.0029860964527	0.0336568781565956	0.110444952660542	0.707914691943128	0.386717530019283	1.26901250606963	17	96	1
SPCC1183.11	79	2495	66	100	4175	300	0.79	124.769196728015	0.597604790419162	94.3831261536865	0.0251388041454331	0.0398252604685248	1.32194388777555	1.04954507307183	1.66270462456091	66	113	1
SPCC31H12.06	11	284	546	100	2250	300	0.11	17.3729261266856	0.126222222222222	19.934994020116	0.0201221410230984	0.0725471552880678	0.871478873239437	0.452748173019714	1.63231099398152	12	99	1
SPCC31H12.07	277	1509	33	100	2541	300	2.77	437.481867008355	0.593860684769776	93.7917982368021	0.161145740898313	0.209063891362414	4.66439363817097	4.09471327622613	5.31231347951893	140	237	1.53955107937405e-38
SPNCRNA.1148	2	21	12	100	286	300	0.02	3.15871384121556	0.0734265734265734	11.5966766897774	0.0154410000460713	0.418616073048669	0.272380952380952	0.0441612601317638	1.19724196891919	6	96	1
SPCC5E4.04	111	1381	65	100	5961	300	1.11	175.308618187464	0.231672538164737	36.5893626465248	0.065916068419371	0.0979292188837498	4.79124547429399	3.9292568384787	5.83756073766033	39	172	2.61709607724751e-23
SPNCRNA.1149	3	22	2	100	671	300	0.03	4.73807076182334	0.0327868852459016	5.17821941182879	0.0325415198670741	0.477885849419339	0.915	0.218353598308067	3.20661404960376	3	100	1
SPCC5E4.06	31	539	246	100	3467	300	0.31	48.9600645388412	0.155465820594174	24.5536019673376	0.0393322439591961	0.0836242911131852	1.99400742115028	1.36364889806533	2.89925417289413	17	114	1
SPCC5E4.07	191	1353	307	100	403	300	1.91	301.657171836086	3.35732009925558	530.240673345491	0.120956981135172	0.164698553276245	0.568906134515891	0.487456633974743	0.663735169703269	224	67	1
SPCC16C4.19	202	258	137	100	1362	300	2.02	319.030097962772	0.18942731277533	29.9173337383853	0.648538411903217	0.945113157535187	10.6637209302326	8.83309317012181	12.8724412056293	48	254	1.11934098559963e-65
SPCC16C4.01	40	434	22	100	1730	300	0.4	63.1742768243112	0.250867052023121	39.6208614765189	0.065730522997164	0.128745009111051	1.59447004608295	1.13713804785094	2.22728865762118	28	112	1
SPCC16C4.03	10	452	39	100	1326	300	0.1	15.7935692060778	0.340874811463047	53.8362992545035	0.0111595063329449	0.0424889053479062	0.293362831858407	0.14797505397485	0.563402884913237	27	83	1
SPCC16C4.04	0	57	33	100	1135	300	0	0	0.0502202643171806	7.93157220040912	0.00160081492032805	0.0853739079446319	0	0.0181692493457234	0.968993855171572	4	96	1
SPCC16C4.05	22	178	19	100	587	300	0.22	34.7458522533712	0.303236797274276	47.8919134358066	0.0772804122978713	0.195872191219332	0.725505617977528	0.453636020188505	1.14976976245748	28	94	1
SPCC16C4.07	413	1497	51	100	1576	300	4.13	652.274408211013	0.9498730964467	150.018864857224	0.247029399293541	0.308081668873676	4.34794923179693	3.8931833328662	4.85536710144913	249	264	9.19068261289062e-40
SPNCRNA.469	1	15	0	100	1336	300	0.01	1.57935692060778	0.0112275449101796	1.77323007553269	0.00328192270549487	0.476785931797302	0.890666666666667	0.0438464873454115	6.36986004881195	1	100	1
SPCC16C4.09	5	2546	108	100	4607	300	0.05	7.8967846030389	0.552637291078793	87.2811530251229	0.000722338742036417	0.00487634975522525	0.0904752553024352	0.0332781458456177	0.224653433223227	37	68	1
SPCC16C4.22	29	150	34	100	620	300	0.29	45.8013506976256	0.241935483870968	38.2102480792205	0.127221925370596	0.292126760906281	1.19866666666667	0.788775937297693	1.81118591761894	25	104	1
SPCC16C4.10	67	935	200	100	1341	300	0.67	105.816913680721	0.6972408650261	110.119218550953	0.0554660353446605	0.0924134164919801	0.960930481283422	0.743799533971898	1.23926391515745	68	99	1
SPCC16C4.11	59	376	31	100	737	300	0.59	93.1820583158591	0.510176390773406	80.5750613498678	0.118070749675843	0.208119049750691	1.15646276595745	0.870181425110959	1.5338373966626	53	106	1
SPCC16C4.12	38	853	13	100	700	300	0.38	60.0155629830957	1.21857142857143	192.45592189692	0.0317271928081661	0.0622889516170474	0.311840562719812	0.222090349657163	0.436022661319332	75	63	1
SPNCRNA.471	5	12	2	100	366	30	0.05	7.8967846030389	0.0327868852459016	5.17821941182879	0.128370139595691	1.27025024361241	1.525	0.469834710920227	4.6491158916214	3	102	1
SPCC16C4.15	41	320	176	100	1371	300	0.41	64.753633744919	0.233406272793581	36.863181224981	0.0912637801692617	0.179235405886214	1.75659375	1.25122642612058	2.45731741469999	26	115	1
SPCC16C4.17	5	250	38	100	1079	300	0.05	7.8967846030389	0.231696014828545	36.5930704496705	0.00729363125667449	0.0501307147056246	0.2158	0.0786982812595178	0.540910411673689	19	86	1
SPCPJ732.01	27	851	31	100	2026	300	0.27	42.6426368564101	0.420039486673248	66.3392270205934	0.0211926095477519	0.0471633066956711	0.642796709753232	0.429362269437454	0.955528593654297	37	90	1
SPCPJ732.03	0	4	0	100	758	300	0	0	0.00527704485488127	0.833433731191441	0.0240893601812892	1.52670069174082	0	0.182597350174172	11.5723912433954	0	100	1
SPNCRNA.472	0	95	2	100	1126	300	0	0	0.0843694493783304	13.3249473763534	0.000958984579164924	0.0508974270961784	0	0.010798166361397	0.573105029102969	7	93	1
SPNCRNA.1153	1	46	9	100	1107	300	0.01	1.57935692060778	0.041553748870822	6.56282008563305	0.00111288064876816	0.145684955633947	0.240652173913043	0.0123195887818635	1.61273245886779	4	97	1
SPCC18B5.03	22	1899	99	100	3832	300	0.22	34.7458522533712	0.495563674321503	78.2671918641486	0.0074225089095515	0.0179063259954679	0.443938915218536	0.284430541414013	0.686170412146331	40	82	1
SPCC18B5.04	40	189	90	100	603	300	0.4	63.1742768243112	0.313432835820896	49.5022318399454	0.148191679566988	0.301209353170506	1.27619047619048	0.893595827788939	1.81629239961815	33	107	1
SPCC18B5.06	15	392	21	100	1522	300	0.15	23.6903538091167	0.257555847568988	40.6772610301084	0.0220002922955874	0.065424929052277	0.582397959183674	0.33484444873884	0.995767420175656	23	92	1
SPNCRNA.1155	0	3	6	100	766	300	0	0	0.00391644908616188	0.618547096843778	0.0327971598819604	2.22593021867193	0	0.251226244695817	17.050625475027	0	100	1
SPCC14G10.01	7	328	90	100	1063	300	0.07	11.0554984442545	0.308560677328316	48.73274411659	0.00927174870835493	0.0465282516839267	0.226859756097561	0.0985586887698129	0.494595315400141	25	82	1
SPCC14G10.02	70	1184	64	100	4725	300	0.7	110.554984442545	0.250582010582011	39.5758432592511	0.0460943952009528	0.0757048755048553	2.79349662162162	2.17796017324502	3.57705536760441	34	136	3.3994952980199e-06
SPCC14G10.04	183	1936	45	100	2713	300	1.83	289.022316471224	0.713601179506082	112.703096140681	0.0809836766916622	0.110288028924186	2.5644576446281	2.1970871486448	2.99211422471316	117	166	2.08316426121517e-10
SPCC1020.13c	42	538	113	100	2639	300	0.42	66.3329906655268	0.203865100416825	32.1975757213712	0.0562725614840367	0.107918870478227	2.06018587360595	1.48503289756373	2.84797899192042	24	118	1
SPCC1020.12c	68	98	2	100	881	300	0.68	107.396270601329	0.111237230419977	17.5683289693033	0.503385987001368	0.955770268827493	6.1130612244898	4.43483054548205	8.42033606837021	16	152	2.47861852264681e-16
SPNCRNA.473	0	0	2	100	105	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPCC1020.11c	72	541	8	100	942	300	0.72	113.71369828376	0.574309978768577	90.7040439542261	0.103245708224314	0.171293077751569	1.25367837338262	0.972574571473042	1.61358079241978	62	110	1
SPNCRNA.1157	6	162	46	100	1641	300	0.06	9.47614152364668	0.0987202925045704	15.5914577171518	0.0148167323828659	0.0865152252004829	0.607777777777778	0.24314257840283	1.41971484553992	9	97	1
SPNCRNA.1158	29	317	49	100	1476	300	0.29	45.8013506976256	0.214769647696477	33.9197929425926	0.0613276452858208	0.135628660152636	1.35028391167192	0.905196044418715	2.00187902385291	22	107	1
SPCC1020.06c	401	3189	97	100	1268	300	4.01	633.32212516372	2.51498422712934	397.205774433613	0.113181437080591	0.139686598094292	1.5944433991847	1.43514062218189	1.77122606383563	358	143	0.142915148093889
SPCC1020.04c	31	546	146	100	831	300	0.31	48.9600645388412	0.657039711191336	103.770021498417	0.0388332220562936	0.0825408501154605	0.471813186813187	0.3227040752878	0.685914464459477	51	80	1
SPCC1020.01c	0	10	0	100	2922	300	0	0	0.00342231348391513	0.540505448531068	0.00929728784483565	0.525639636497703	0	0.271666750826098	15.3591901784629	0	100	1
SPCC1393.03	163	1155	2285	100	492	300	1.63	257.435178059068	2.34756097560976	370.763667337802	0.119357220361446	0.166790583842472	0.694337662337662	0.587237524178316	0.82060967250496	184	79	1
SPCC1393.04	4	194	26	100	1365	300	0.04	6.31742768243112	0.142124542124542	22.4465379192608	0.00653352914569901	0.0574043531911219	0.281443298969072	0.0891826728387915	0.783569421058814	12	92	1
SPCC1393.05	21	232	8	100	3186	300	0.21	33.1664953327634	0.0728185812931576	11.5006530314189	0.0563440402422162	0.143969185088707	2.88387931034483	1.79512112211701	4.58685823692621	8	113	0.638614114401016
SPCC1393.08	27	2600	313	100	2819	228	0.27	42.6426368564101	0.922312876906704	145.666122510828	0.00696617426838089	0.0153699374706796	0.292742307692308	0.196376452625657	0.433278537298458	60	67	1
SPNCRNA.1160	11	23	2	100	1201	300	0.11	17.3729261266856	0.019150707743547	3.0245802809308	0.219147745592333	1.02547041380373	5.74391304347826	2.63196442456392	12.3158996697828	2	109	0.296239446608925
SPCC1393.10	2	110	9	100	859	300	0.02	3.15871384121556	0.128055878928987	20.2245938611008	0.00310865389158257	0.0745531198060891	0.156181818181818	0.0267033369286943	0.640411299134305	11	91	1
SPCC1393.11	26	491	61	100	1983	300	0.26	41.0632799358023	0.247604639435199	39.1056100866576	0.0349347631712067	0.0796717255422948	1.05006109979633	0.692756353685028	1.57989031750371	25	101	1
SPCC1393.12	12	175	23	100	818	300	0.12	18.9522830472934	0.213936430317848	33.7881981792618	0.0363930187068189	0.126195985547228	0.560914285714286	0.297694893021778	1.03228316177633	19	93	1
SPCC1393.13	42	1004	72	100	2452	300	0.42	66.3329906655268	0.409461663947798	64.6686112679532	0.0303249400037537	0.0574987368267145	1.02573705179283	0.743567528892041	1.40986902699104	41	101	1
SPCC2H8.02	24	780	19	100	2769	300	0.24	37.9045660945867	0.28169014084507	44.4889273410643	0.0200312914109384	0.0468645338452103	0.852	0.554666459168884	1.29767894217387	27	97	1
SPCC2H8.04	2	80	7	100	869	300	0.02	3.15871384121556	0.0920598388952819	14.5395343669301	0.00425384153375414	0.103145545644734	0.21725	0.0369658829283234	0.896334791652739	8	94	1
SPCC63.03	7	646	95	100	2368	300	0.07	11.0554984442545	0.272804054054054	43.0854970740129	0.00472750968444182	0.0235177988840786	0.256594427244582	0.111947429327582	0.556901477574981	22	85	1
SPCC63.04	27	585	499	100	4003	300	0.27	42.6426368564101	0.146140394703972	23.0807843756071	0.0307408539735435	0.0688088941354339	1.84753846153846	1.23055638456095	2.75442003224142	16	111	1
SPCC63.05	301	530	26	100	894	300	3.01	475.386433102942	0.592841163310962	93.6307794096335	0.491760597328082	0.655817088378724	5.07724528301887	4.39633974011305	5.86300477010579	149	252	3.00160552515865e-38
SPCC63.06	53	634	29	100	1234	300	0.53	83.7059167922124	0.513776337115073	81.1436213667207	0.062501017877741	0.111533580404622	1.03157728706625	0.771262560611323	1.37632438219304	51	102	1
SPCC63.07	13	80	14	100	1140	300	0.13	20.5316399679011	0.0701754385964912	11.0832064604055	0.08630238063988	0.300042060039616	1.8525	0.983847139294632	3.42047948445162	7	106	1
SPCC63.11	25	580	64	100	2076	300	0.25	39.4839230151945	0.279383429672447	44.1246153156316	0.02824734381457	0.0652543365551447	0.894827586206897	0.586414857590473	1.3546800268848	27	98	1
SPCC63.13	61	436	164	100	701	300	0.61	96.3407721570746	0.621968616262482	98.2310438494996	0.106010161754259	0.184288181734796	0.980756880733945	0.743131233897357	1.29186015396092	61	100	1
SPCC63.14	10	655	48	100	4184	300	0.1	15.7935692060778	0.156548757170172	24.7246363049258	0.00771859518744397	0.029250031832329	0.638778625954199	0.322946022642656	1.22382133186465	14	96	1
SPCC16A11.01	43	837	31	100	1769	300	0.43	67.9123475861346	0.473148671565856	74.7270628913913	0.0373325697410799	0.0704511678652063	0.908805256869773	0.660413158719704	1.2462811595355	45	98	1
SPCC16A11.02	31	1667	108	100	2389	300	0.31	48.9600645388412	0.697781498534952	110.204603878324	0.0128091955313389	0.0268418400082837	0.444265146970606	0.306011681243686	0.641251557797899	53	78	1
SPCC16A11.04	10	380	43	100	3522	300	0.1	15.7935692060778	0.107893242475866	17.0401939191072	0.0132553922379454	0.0506137715448439	0.926842105263158	0.466854914620437	1.7826170338094	10	100	1
SPCC16A11.07	32	302	31	100	1582	300	0.32	50.539421459449	0.190897597977244	30.1495442492762	0.0722941118766084	0.154490997686948	1.67629139072848	1.14369284988794	2.44404758340752	21	111	1
SPCC16A11.08	9	146	23	100	2117	300	0.09	14.21421228547	0.0689655172413793	10.8921166938468	0.0294410751096547	0.12445636528598	1.305	0.62326756007139	2.6347412531042	7	102	1
SPCC16A11.11	4	74	17	100	337	300	0.04	6.31742768243112	0.219584569732938	34.6802409866397	0.0168338161572729	0.153492645237905	0.182162162162162	0.0567299604500098	0.51727021445174	18	86	1
SPCC16A11.13	2	121	34	100	1281	300	0.02	3.15871384121556	0.0944574551131928	14.918203543602	0.00282936423914142	0.0676741150305134	0.211735537190083	0.0362441559034016	0.866905413540877	8	94	1
SPCC16A11.14	33	382	14	100	1327	300	0.33	52.1187783800568	0.287867370007536	45.4645323038562	0.0595040604667537	0.124781556050867	1.1463612565445	0.789618882393822	1.65585124879501	29	104	1
SPCC16A11.17	467	1392	21	100	2848	300	4.67	737.559681923834	0.48876404494382	77.1932876926275	0.30167680992895	0.373061627653521	9.55471264367816	8.59175554677649	10.6247951555723	186	381	6.41387963473556e-111
SPCC24B10.03	12	34	25	100	925	300	0.12	18.9522830472934	0.0367567567567568	5.80520381628806	0.173048650995149	0.706718494404032	3.26470588235294	1.60070002170513	6.53714607323729	3	109	1
SPCC24B10.04	9	149	73	100	939	300	0.09	14.21421228547	0.158679446219382	25.0611481544792	0.0288606635015989	0.121895009983637	0.567181208053691	0.271001630280014	1.14459414374635	14	95	1
SPCC24B10.05	32	175	67	100	578	300	0.32	50.539421459449	0.302768166089965	47.8178998453913	0.123110056617753	0.270255240208829	1.05691428571429	0.711576127250611	1.56207528840703	30	102	1
SPCC24B10.06	34	913	73	100	1455	300	0.34	53.6981353006645	0.627491408934708	99.1032899322958	0.0260213985704388	0.0530294089541173	0.54184008762322	0.378611349199885	0.771577900282407	51	83	1
SPCC24B10.07	34	1620	224	100	2539	300	0.34	53.6981353006645	0.638046474990154	100.77031159451	0.0147073151699405	0.029799334293236	0.532876543209877	0.37341873216479	0.756605097705261	52	82	1
SPNCRNA.1161	0	2	1	100	313	300	0	0	0.00638977635782748	1.00917375118708	0.0514242900386907	4.05388820080272	0	0.160958027821102	12.6886700685125	0	100	1
SPCC24B10.09	42	467	355	100	353	300	0.42	66.3329906655268	1.32294617563739	208.940419808451	0.0647093236153279	0.124557345951808	0.317473233404711	0.228423912362108	0.43968743120988	80	62	1
SPCC24B10.12	70	111	65	100	378	300	0.7	110.554984442545	0.293650793650794	46.3779413194348	0.462489690259078	0.859202852806333	2.38378378378378	1.74821102917932	3.24778678360794	38	132	0.028702277875409
SPCC24B10.13	259	344	73	100	180	300	2.59	409.053442437415	1.91111111111111	301.832655938376	0.638710097836738	0.887451982683449	1.35523255813954	1.14967817610613	1.59741356883021	235	124	1
SPSNORNA.46	106	5	1406	100	9	300	1.06	167.411833584425	0.555555555555556	87.7420511448767	8.33957944203	58.8769730068275	1.908	0.7505621497827	5.29892757061448	73	133	1
SPCC24B10.15	7	140	5	100	1850	300	0.07	11.0554984442545	0.0756756756756757	11.9518902100048	0.021476828136486	0.110350951978464	0.925	0.397321320524991	2.04149261160158	7	100	1
SPCC24B10.17	130	1101	158	100	1260	300	1.3	205.316399679011	0.873809523809524	138.005711872156	0.0980211921601846	0.142140907018005	1.48773841961853	1.23506702121833	1.79097542842686	107	123	1
SPCC24B10.18	65	196	104	100	651	300	0.65	102.658199839506	0.301075268817204	47.55053094303	0.247997205028311	0.442817293643073	2.15892857142857	1.61446180473431	2.88274058161641	38	127	0.119373889312098
SPCC24B10.20	25	80	16	100	664	300	0.25	39.4839230151945	0.120481927710843	19.0283966338287	0.194358877353556	0.499253956176638	2.075	1.29054294562761	3.31504626901287	13	112	1
