V4	ePRO_Lsk1as_Cdk9as_3MBPP1r1_pr_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r1gb_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r1term_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r1pr_map	ePRO_Lsk1as_Cdk9as_3MBPP1r1gb_map	ePRO_Lsk1as_Cdk9as_3MBPP1r1term_map	ePRO_Lsk1as_Cdk9as_3MBPP1r1pr_density	ePRO_Lsk1as_Cdk9as_3MBPP1r1pr_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1r1gb_density	ePRO_Lsk1as_Cdk9as_3MBPP1r1gb_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_CI_low	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_CI_high	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_CI_low_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_CI_high_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r1_ExpPR	ePRO_Lsk1as_Cdk9as_3MBPP1r1_ExpGB	ePRO_Lsk1as_Cdk9as_3MBPP1r1Fexact_Pval
SPNCRNA.1353	1	27	15	100	737	300	0.01	3.42967166724228	0.0366350067842605	12.5646044797207	0.00187061064467936	0.253746874604382	0.272962962962963	0.0137864004512869	1.8701144658343	3	98	1
SPNCRNA.1354	3	25	0	100	2036	300	0.03	10.2890150017268	0.012278978388998	4.21128642834268	0.0288991736999246	0.415829500379834	2.4432	0.588387176530465	8.46628862773342	1	102	1
SPNCRNA.1355	6	85	154	100	358	300	0.06	20.5780300034537	0.237430167597765	81.4307518758642	0.0278403373224272	0.16747196918096	0.252705882352941	0.0996684076142894	0.599549649667837	20	86	1
SPNCRNA.1356	11	39	7	100	1012	300	0.11	37.7263883396651	0.0385375494071146	13.2171141326531	0.136292367364591	0.570625573815614	2.85435897435897	1.37927875772967	5.77473080701401	4	107	1
SPNCRNA.1357	1	113	3	100	1952	300	0.01	3.42967166724228	0.0578893442622951	19.8541443851628	0.000458276089883442	0.0582144062280202	0.172743362831858	0.00894554927452479	1.13634520957095	5	96	1
SPNCRNA.1358	1	35	23	100	1332	300	0.01	3.42967166724228	0.0262762762762763	9.01190002653752	0.00145382362789627	0.193368363637487	0.380571428571429	0.0193649307235783	2.57566660365132	2	99	1
SPNCRNA.1359	4	70	72	100	871	300	0.04	13.7186866689691	0.0803673938002296	27.563377348675	0.017767560850758	0.162558307793553	0.497714285714286	0.154755455010103	1.41588286088184	7	97	1
SPNCRNA.136	0	0	0	0	35	15	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPNCRNA.1360	4	71	15	100	493	300	0.04	13.7186866689691	0.144016227180527	49.3928373984182	0.0175245455388843	0.16019303238021	0.277746478873239	0.0863960095066996	0.789751649634433	13	91	1
SPNCRNA.1361	0	10	5	100	1117	300	0	0	0.00895255147717099	3.07043121507814	0.00929728784483565	0.525639636497703	0	0.103850705226814	5.87139473967934	0	100	1
SPNCRNA.1362	0	7	2	100	2811	291	0	0	0.00249021700462469	0.854062670604623	0.0134151780994594	0.782741335671289	0	0.377100656375805	22.0028589457199	0	100	1
SPNCRNA.1363	35	48	7	100	1239	300	0.35	120.03850835348	0.0387409200968523	13.2868636019071	0.461287643745062	1.15060132389934	9.034375	5.71535390600131	14.2559504031128	5	130	1.1468287543695e-12
SPNCRNA.1364	2	19	12	100	936	300	0.02	6.85934333448456	0.0202991452991453	6.9619403501713	0.0169524113891639	0.46686156027615	0.985263157894737	0.158674570602574	4.36982420418477	2	100	1
SPNCRNA.1365	2	55	18	100	677	300	0.02	6.85934333448456	0.0812407680945347	27.8629160558826	0.00613821781293066	0.151580113120863	0.246181818181818	0.0415557345935406	1.02619736582824	7	95	1
SPNCRNA.1366	8	198	1	100	2353	179	0.08	27.4373733379382	0.0841478963025924	28.8599655807043	0.0185051370645433	0.0844232229890067	0.950707070707071	0.435425875128704	1.98647843693133	8	100	1
SPNCRNA.1367	47	53	54	100	2241	300	0.47	161.194568360387	0.0236501561802767	8.11122705773498	0.588192658456312	1.33632563399711	19.8730188679245	13.181397476006	29.9470574578752	3	144	1.04537958815184e-29
SPNCRNA.1368	2	34	4	100	2215	300	0.02	6.85934333448456	0.0153498871331828	5.2645072996044	0.00977594851961347	0.25022499125925	1.30294117647059	0.216537259709438	5.54248355639239	1	101	1
SPNCRNA.1369	2	52	61	100	1155	300	0.02	6.85934333448456	0.045021645021645	15.4409460343375	0.00648283335729948	0.160629404222807	0.444230769230769	0.074876725276809	1.85526961877342	4	98	1
SPNCRNA.137	1	2	6	100	155	300	0.01	3.42967166724228	0.0129032258064516	4.42538279644165	0.0179700152612445	6.97865092307548	0.775	0.027853523654929	10.816908930767	1	100	1
SPNCRNA.1370	0	3	2	100	370	300	0	0	0.00810810810810811	2.78081486533158	0.0327971598819604	2.22593021867193	0	0.121349491563253	8.23594180908616	0	100	1
SPNCRNA.1371	3	14	1	100	1213	300	0.03	10.2890150017268	0.0115416323165705	3.95840093498697	0.0490202656367911	0.791973133215248	2.59928571428571	0.594615822174277	9.60663410590096	1	102	1
SPNCRNA.1372	1	38	6	100	623	300	0.01	3.42967166724228	0.0609951845906902	20.9193456428903	0.0013417190345932	0.177523570277566	0.163947368421053	0.00835890958551563	1.10597184282924	5	96	1
SPNCRNA.1373	5	19	3	100	843	300	0.05	17.1483583362114	0.0225385527876631	7.72998359164927	0.0862005679327238	0.745398693468459	2.21842105263158	0.726670787672862	6.28371098593911	2	103	1
SPNCRNA.1374	2	111	3	100	3425	300	0.02	6.85934333448456	0.0324087591240876	11.1151402938363	0.00308100574974267	0.0738705046533977	0.617117117117117	0.105524446928687	2.53006478437887	3	99	1
SPNCRNA.1375	335	97	11	100	278	300	3.35	1148.94000852616	0.348920863309353	119.66839990018	2.73925435203884	4.35794261149831	9.60103092783505	7.61512709866797	12.1150804599653	112	323	4.4494447409758e-46
SPNCRNA.1377	0	43	3	100	2190	300	0	0	0.019634703196347	6.73405852472229	0.00212472625826863	0.113763425024706	0	0.046531505056083	2.49141900804106	1	99	1
SPNCRNA.1378	67	85	27	100	699	300	0.67	229.788001705233	0.121602288984263	41.7055925201136	0.565287748315028	1.09854033306856	5.50976470588235	3.95136136072205	7.6787969281492	18	149	1.09905853475824e-13
SPNCRNA.1379	0	6	1	100	721	300	0	0	0.00832177531206657	2.8540957008951	0.0157393406208896	0.93492067967121	0	0.113480645876614	6.74077810042943	0	100	1
SPNCRNA.1381	1	53	1	100	1523	300	0.01	3.42967166724228	0.0347997373604728	11.9351673252686	0.000968365163577685	0.125921257823647	0.287358490566038	0.0147482014412881	1.91778075665414	3	98	1
SPNCRNA.1382	1	34	4	100	1044	300	0.01	3.42967166724228	0.0325670498084291	11.1694288013637	0.0014954740609025	0.199297297707355	0.307058823529412	0.0156127491958221	2.08066378806479	3	98	1
SPNCRNA.1383	2	6	0	100	1040	88	0.02	6.85934333448456	0.00576923076923077	1.97865673110132	0.0466205767516236	1.81092198049589	3.46666666666667	0.484853998216885	18.8335885971572	0	102	1
SPNCRNA.1384	1	28	93	100	878	300	0.01	3.42967166724228	0.0318906605922551	10.9374495082897	0.00180589559329714	0.244217113716604	0.313571428571429	0.0158557633091489	2.14422625843178	3	98	1
SPNCRNA.1385	0	5	322	100	685	300	0	0	0.0072992700729927	2.50340997608926	0.0190383591688732	1.16008855872718	0	0.130412760306781	7.9466066272812	0	100	1
SPNCRNA.1386	0	5	0	100	756	300	0	0	0.00661375661375661	2.26830136722373	0.0190383591688732	1.16008855872718	0	0.143929995316681	8.7702695039775	0	100	1
SPNCRNA.1387	7	66	6	100	1239	300	0.07	24.007701670696	0.0532687651331719	18.2694374526223	0.0445771387333487	0.239665338856775	1.31409090909091	0.552310748906191	2.96945354843544	5	102	1
SPNCRNA.1389	0	10	3	100	1218	300	0	0	0.00821018062397373	2.81582238689842	0.00929728784483565	0.525639636497703	0	0.113240965950098	6.40229077254202	0	100	1
SPNCRNA.139	0	1	2	100	685	300	0	0	0.00145985401459854	0.500681995217851	0.120791776113059	17.3080587281839	0	0.827423666374453	118.56020228806	0	100	1
SPNCRNA.1390	45	19	6	100	586	300	0.45	154.335225025903	0.0324232081911263	11.1200958494204	1.34835506043091	4.19549168169381	13.8789473684211	7.90136065412511	24.5855812547257	4	141	4.50644673312493e-17
SPNCRNA.1391	2	9	23	100	648	300	0.02	6.85934333448456	0.0138888888888889	4.76343287116983	0.0332058119471448	1.09402338033518	1.44	0.215173661417498	7.08927150457198	1	101	1
SPNCRNA.1392	0	5	49	100	689	300	0	0	0.00725689404934688	2.48887639132241	0.0190383591688732	1.16008855872718	0	0.131174294673536	7.99301016963029	0	100	1
SPNCRNA.1393	0	9	7	100	1042	300	0	0	0.00863723608445298	2.9622883882131	0.0103569347612096	0.590306163886248	0	0.107919260211804	6.1509902276947	0	100	1
SPNCRNA.1394	34	475	657	100	165	300	0.34	116.608836686238	2.87878787878788	987.329722387929	0.0497169360382063	0.102550991353289	0.118105263157895	0.0820329444630404	0.169209135732926	99	35	1
SPNCRNA.1395	0	22	2	100	2052	300	0	0	0.0107212475633528	3.67703590055215	0.00417368066078422	0.226956323474185	0	0.0856439271592922	4.65714375769027	1	99	1
SPNCRNA.1396	1	1	3	100	449	300	0.01	3.42967166724228	0.0022271714922049	0.763846696490485	0.027408528703162	36.4849938072245	4.49	0.123064293877197	163.817622194438	0	101	1
SPNCRNA.1397	0	112	8	100	3351	300	0	0	0.033422858848105	11.4629432029584	0.0008131346553243	0.0431091845553948	0	0.0272481422999173	1.44458877445128	3	97	1
SPNCRNA.1398	2	46	2	100	1672	300	0.02	6.85934333448456	0.027511961722488	9.43569956298713	0.00730283643198064	0.182405882134092	0.72695652173913	0.122103425142716	3.04982634928202	2	100	1
SPNCRNA.1399	0	32	9	100	841	300	0	0	0.0380499405469679	13.0498803034189	0.00286022979559656	0.15399674612007	0	0.0240545325809671	1.29511263486979	3	97	1
SPNCRNA.14	1	1	3	100	327	273	0.01	3.42967166724228	0.00305810397553517	1.04882925603739	0.027408528703162	36.4849938072245	3.27	0.0896258888593397	119.305929749624	0	101	1
SPNCRNA.1400	2	8	3	100	364	300	0.02	6.85934333448456	0.021978021978022	7.53773992800501	0.0367281083767776	1.26151517249186	0.91	0.133690314491471	4.59191522787036	2	100	1
SPNCRNA.1401	0	16	10	100	1331	300	0	0	0.0120210368144252	4.12282093733107	0.00576104614150375	0.317064970660191	0	0.0766795241434149	4.22013475948714	1	99	1
SPNCRNA.1402	3	94	44	100	900	300	0.03	10.2890150017268	0.104444444444444	35.8210151911971	0.00808633905852046	0.104018271549053	0.287234042553191	0.0727770515266841	0.936164443941479	9	94	1
SPNCRNA.1403	0	27	18	100	827	300	0	0	0.0326481257557437	11.1972351893037	0.00339432100419189	0.183491530730493	0	0.028071034704667	1.51747495914117	3	97	1
SPNCRNA.1404	4	78	8	100	849	300	0.04	13.7186866689691	0.0918727915194346	31.5093510064662	0.0159933198758557	0.14538413260974	0.435384615384615	0.135783285746015	1.2343112858567	8	96	1
SPNCRNA.1405	2	13	8	100	584	300	0.02	6.85934333448456	0.0222602739726027	7.63454309488864	0.0240005686740661	0.712651641747209	0.898461538461539	0.140163321056546	4.1618855878037	2	100	1
SPNCRNA.1406	0	10	6	100	957	300	0	0	0.0104493207941484	3.58377394696163	0.00929728784483565	0.525639636497703	0	0.0889750446750772	5.03037132128302	1	99	1
SPNCRNA.1407	4	13	1	100	681	300	0.04	13.7186866689691	0.0190895741556534	6.54709716213651	0.0848707622678806	1.00958058009583	2.09538461538462	0.577969891044267	6.8752437504526	1	103	1
SPNCRNA.1408	0	118	3	100	2963	300	0	0	0.0398245021937226	13.6584966835838	0.000771710724765841	0.0409002962922262	0	0.0228657887748119	1.21187577913866	3	97	1
SPNCRNA.1409	2	19	1	100	1153	300	0.02	6.85934333448456	0.0164787510841284	5.6516705704773	0.0169524113891639	0.46686156027615	1.21368421052632	0.19546130331706	5.38291378998401	1	101	1
SPNCRNA.141	7	123	51	100	604	300	0.07	24.007701670696	0.20364238410596	69.8426515017882	0.0243788906010871	0.12597152204325	0.343739837398374	0.147248499230566	0.760867993141228	18	89	1
SPNCRNA.1410	1	9	26	100	1304	300	0.01	3.42967166724228	0.00690184049079755	2.36710467831139	0.00526992812214453	0.847902870266008	1.44888888888889	0.0687198627127647	11.0566534282687	0	101	1
SPNCRNA.1411	5	9	3	100	400	300	0.05	17.1483583362114	0.0225	7.71676125129513	0.162500866268345	1.80674945735204	2.22222222222222	0.650003465073381	7.22699782940815	2	103	1
SPNCRNA.1412	1	19	0	100	1259	300	0.01	3.42967166724228	0.0150913423351867	5.17583492276436	0.00262241420563744	0.368819983318377	0.662631578947368	0.0330161948489753	4.64344358997836	1	100	1
SPNCRNA.1413	1	37	4	100	2269	300	0.01	3.42967166724228	0.0163067430586161	5.59267746531355	0.0013771155727744	0.182508731776351	0.613243243243243	0.0312467523462511	4.14112312400541	1	100	1
SPNCRNA.1414	0	27	16	100	914	300	0	0	0.0295404814004376	10.1314152095779	0.00339432100419189	0.183491530730493	0	0.0310240939783139	1.6771125908767	2	98	1
SPNCRNA.1415	0	3	3	100	224	300	0	0	0.0133928571428571	4.59331026862805	0.0327971598819604	2.22593021867193	0	0.0734656381355913	4.98608368982513	1	99	1
SPNCRNA.1416	43	55	0	100	1089	300	0.43	147.475881691418	0.0505050505050505	17.3215740769812	0.514905484621036	1.18585070616616	8.514	5.60732072752308	12.9139141901495	6	137	1.33288171570431e-14
SPNCRNA.1417	1	85	0	100	1866	300	0.01	3.42967166724228	0.0455519828510182	15.6228344970843	0.000607646510904272	0.0777163283726937	0.219529411764706	0.0113386838934737	1.45018668743446	4	97	1
SPNCRNA.1418	2	5	121	100	372	300	0.02	6.85934333448456	0.0134408602150538	4.60977374629339	0.0538788235081954	2.30512923539502	1.488	0.200429223450487	8.57508075566946	1	101	1
SPNCRNA.1419	20	6	4	100	316	300	0.2	68.5934333448456	0.0189873417721519	6.51203481121952	1.26839538415876	9.25524825417138	10.5333333333333	4.00812941394168	29.2465844831816	2	118	0.00044475715535536
SPNCRNA.142	1	59	22	100	597	300	0.01	3.42967166724228	0.0988274706867672	33.8945776159622	0.000871375735237544	0.112803364965006	0.101186440677966	0.00520211313936813	0.673436088841085	9	92	1
SPNCRNA.1420	1	1	3	100	421	300	0.01	3.42967166724228	0.00237529691211401	0.814648852076551	0.027408528703162	36.4849938072245	4.21	0.115389905840312	153.601823928415	0	101	1
SPNCRNA.1421	6	256	7	100	3466	300	0.06	20.5780300034537	0.0738603577611079	25.331677634565	0.00943111540381709	0.0544012195015871	0.81234375	0.3268824598963	1.88554626792501	7	99	1
SPNCRNA.1422	51	163	4	100	1069	300	0.51	174.913255029356	0.152478952291862	52.2952742526185	0.225579600410997	0.433030768387435	3.34472392638037	2.41144592839356	4.62909891406168	19	132	1.23275641593269e-05
SPNCRNA.1423	2	2	235	100	559	300	0.02	6.85934333448456	0.0035778175313059	1.22707394176826	0.101199373606884	9.88148408788154	5.59	0.56570449846248	55.2374960512578	0	102	1
SPNCRNA.1424	1	9	2	100	1088	300	0.01	3.42967166724228	0.00827205882352941	2.83704457768203	0.00526992812214453	0.847902870266008	1.20888888888889	0.0573368179689325	9.22518322849417	0	101	1
SPNCRNA.1425	0	7	0	100	1132	300	0	0	0.00618374558303887	2.1208217023583	0.0134151780994594	0.782741335671289	0	0.151859816085881	8.86063191979899	0	100	1
SPNCRNA.1426	0	17	111	100	655	300	0	0	0.0259541984732824	8.90143791497996	0.00541762860743838	0.297388981119444	0	0.0354854673787214	1.94789782633235	2	98	1
SPNCRNA.1427	0	3	1	100	811	300	0	0	0.00369913686806412	1.26868249096509	0.0327971598819604	2.22593021867193	0	0.265984966642699	18.0522940734294	0	100	1
SPNCRNA.1428	4	182	9	100	2285	300	0.04	13.7186866689691	0.0796498905908096	27.3172973058247	0.00695935168511012	0.061238610132904	0.502197802197802	0.159021186004766	1.39930224153686	7	97	1
SPNCRNA.1429	5	11	22	100	339	300	0.05	17.1483583362114	0.0324483775811209	11.128728123795	0.138028241968496	1.41059911473824	1.54090909090909	0.467915740273201	4.78193099896265	3	102	1
SPNCRNA.1430	1	11	4	100	418	300	0.01	3.42967166724228	0.0263157894736842	9.02545175590074	0.00438460787950623	0.673532041142035	0.38	0.0183276609363361	2.8153639319737	2	99	1
SPNCRNA.1431	1	15	7	100	1447	300	0.01	3.42967166724228	0.0103662750518314	3.55529198401066	0.00328192270549487	0.476785931797302	0.964666666666667	0.0474894215485108	6.89909243310695	1	100	1
SPNCRNA.1432	181	1500	15	100	615	300	1.81	620.770571770853	2.4390243902439	836.505284693239	0.103097527169644	0.141176009532101	0.7421	0.634049792093309	0.868232458622419	199	82	1
SPNCRNA.1433	4	21	5	100	504	300	0.04	13.7186866689691	0.0416666666666667	14.2902986135095	0.0554542706831016	0.585207244627966	0.96	0.279489524242832	2.94944451292495	4	100	1
SPNCRNA.1434	0	10	17	100	835	300	0	0	0.0119760479041916	4.10739121825423	0.00929728784483565	0.525639636497703	0	0.0776323535043777	4.38909096475582	1	99	1
SPNCRNA.1435	34	498	0	100	1973	300	0.34	116.608836686238	0.252407501267106	86.5674855695213	0.0474479495936714	0.0977577232822514	1.3470281124498	0.936148045483136	1.92875988035882	27	107	1
SPNCRNA.1436	129	860	1261	100	301	300	1.29	442.427645074254	2.85714285714286	979.906190640651	0.124098243937738	0.181195266302512	0.4515	0.373535714252592	0.545397751570562	169	60	1
SPNCRNA.1437	3	15	70	100	480	300	0.03	10.2890150017268	0.03125	10.7177239601321	0.046101519525487	0.73204421859004	0.96	0.221287293722338	3.51381224923219	3	100	1
SPNCRNA.1438	1	14	18	100	612	300	0.01	3.42967166724228	0.0228758169934641	7.84565414075031	0.00350210863509423	0.514391103811047	0.437142857142857	0.0214329048467767	3.14807355532361	2	99	1
SPNCRNA.1439	13	11	1	100	1107	300	0.13	44.5857316741496	0.00993676603432701	3.40798449319468	0.497840372566407	2.8218586925683	13.0827272727273	5.51109292431013	31.2379757267311	1	112	0.00011736456467304
SPNCRNA.144	2	12	5	100	431	300	0.02	6.85934333448456	0.0278422273781903	9.54896983918964	0.0257876390551737	0.780923056209107	0.718333333333333	0.111144724327799	3.36577837226125	2	100	1
SPNCRNA.1440	1	74	9	100	815	300	0.01	3.42967166724228	0.0907975460122699	31.1405771013409	0.000696880525014842	0.0894938242238789	0.110135135135135	0.00567957627887096	0.729374667424613	8	93	1
SPNCRNA.1441	1	20	237	100	705	300	0.01	3.42967166724228	0.0283687943262411	9.72956501345327	0.00249697159993946	0.349045314408539	0.3525	0.0176036497795732	2.4607694665802	2	99	1
SPNCRNA.1442	1	16	4	100	794	300	0.01	3.42967166724228	0.0201511335012594	6.91117716320862	0.00308778638028139	0.444289421552728	0.49625	0.0245170238594342	3.52765800712866	1	100	1
SPNCRNA.1443	0	233	31	100	2477	300	0	0	0.0940654016955995	32.2613443063162	0.000390459560168976	0.0206348849514247	0	0.00967168330538553	0.511126100246791	8	92	1
SPNCRNA.1445	0	12	35	100	767	300	0	0	0.015645371577575	5.36584876230865	0.00771806013949717	0.431135285113533	0	0.0591975212699433	3.3068076368208	1	99	1
SPNCRNA.1446	11	120	17	100	2006	300	0.11	37.7263883396651	0.0598205383848455	20.5164805617684	0.0468443351129324	0.174695919337379	1.83883333333333	0.939697362365423	3.50440014190782	6	105	1
SPNCRNA.1447	8	37	49	100	3504	300	0.08	27.4373733379382	0.0105593607305936	3.62151403219076	0.0930499249332238	0.483296239669109	7.57621621621622	3.26046936966016	16.9347002380056	1	107	0.259417177187494
SPNCRNA.1448	0	31	67	100	1809	300	0	0	0.0171365395245992	5.87727040820954	0.00295316473031761	0.159112070807008	0	0.0534227499714456	2.87833736089878	1	99	1
SPNCRNA.1449	0	30	11	100	996	300	0	0	0.0301204819277108	10.3303363471153	0.00305234191746883	0.164578840345685	0	0.0304013254979896	1.63920524984303	2	98	1
SPNCRNA.145	1	7	3	100	719	300	0.01	3.42967166724228	0.00973574408901252	3.33904056616077	0.00660323359662749	1.14229470290644	1.02714285714286	0.0474772495597517	8.21309891389727	0	101	1
SPNCRNA.1450	3	18	3	100	966	300	0.03	10.2890150017268	0.0186335403726708	6.39069254765642	0.0391154601316705	0.596338298527623	1.61	0.377855344871937	5.76062796377684	1	102	1
SPNCRNA.1451	17	69	11	100	4518	300	0.17	58.3044183431188	0.0152722443559097	5.23787837626643	0.139671429741074	0.429336932316932	11.1313043478261	6.31035519570172	19.397442602079	1	116	1.03621286348183e-07
SPNCRNA.1452	4	3	2	100	362	300	0.04	13.7186866689691	0.00828729281767956	2.8422693374936	0.253716790119337	7.46861872267986	4.82666666666667	0.918454780231999	27.0363997761011	0	104	1
SPNCRNA.1453	0	11	3	100	1299	300	0	0	0.00846805234795997	2.90426392145228	0.00843437698064696	0.473726222726494	0	0.109562556978604	6.15370363321716	0	100	1
SPNCRNA.1454	1	37	34	100	1422	300	0.01	3.42967166724228	0.0260196905766526	8.92389955611564	0.0013771155727744	0.182508731776351	0.384324324324324	0.0195825834448519	2.59527416585972	2	99	1
SPNCRNA.1455	0	6	8	100	364	300	0	0	0.0164835164835165	5.65330494600376	0.0157393406208896	0.93492067967121	0	0.057291199860038	3.40311127400321	1	99	1
SPNCRNA.1456	17	51	11	100	1412	300	0.17	58.3044183431188	0.0361189801699717	12.3876242938638	0.185296550412912	0.592987571603196	4.70666666666667	2.61638729183032	8.37298451103713	4	113	0.0232664050987641
SPNCRNA.1457	14	54	1	100	3327	300	0.14	48.0154033413919	0.0162308385933273	5.56664472591173	0.137671947625326	0.480419566769226	8.62555555555556	4.5803456974946	15.9835589864121	1	113	0.000128362472087149
SPNCRNA.1458	1	38	14	100	988	300	0.01	3.42967166724228	0.0384615384615385	13.1910448740088	0.0013417190345932	0.177523570277566	0.26	0.0132561840617808	1.75393287434235	3	98	1
SPNCRNA.1459	188	1356	116	100	1486	300	1.88	644.778273441549	0.912516823687752	312.96330960838	0.118665805978619	0.161925928917494	2.06023598820059	1.76337387684228	2.40621930371396	137	151	5.14106267341732e-05
SPNCRNA.1460	0	5	3	100	1225	300	0	0	0.00408163265306122	1.3998659866295	0.0190383591688732	1.16008855872718	0	0.233219899818697	14.211084844408	0	100	1
SPNCRNA.1461	5	79	25	100	694	300	0.05	17.1483583362114	0.113832853025937	39.0409310824409	0.0226202098337309	0.162233403369686	0.439240506329114	0.156984256246092	1.12589981938562	10	95	1
SPNCRNA.1462	5	35	2	100	1583	300	0.05	17.1483583362114	0.0221099178774479	7.58297589093366	0.0492607912738172	0.381281846450909	2.26142857142857	0.779798325864526	6.03569162931788	2	103	1
SPNCRNA.1463	0	4	396	100	1690	300	0	0	0.00236686390532544	0.811756607631309	0.0240893601812892	1.52670069174082	0	0.407110187063788	25.8012416904198	0	100	1
SPNCRNA.1464	3	34	1	100	676	233	0.03	10.2890150017268	0.0502958579881657	17.2498279121653	0.0216350687008803	0.299112990062463	0.596470588235294	0.14625306441795	2.02200381282225	4	99	1
SPNCRNA.1465	0	5	6	100	832	300	0	0	0.00600961538461538	2.06110076156387	0.0190383591688732	1.16008855872718	0	0.158399148285025	9.65193680861016	0	100	1
